fund_code,fund_name,ann_return_pct,ann_vol_pct,sharpe,ann_excess_return_pct,tracking_error_pct,information_ratio,max_drawdown_pct
018653.OF,万家国证2000指数增强A,44.119007944147135,20.995952166596716,2.101310176079454,10.131276724147135,4.485417845266803,2.2587141429506,-12.664971546192023
019318.OF,汇添富国证2000指数增强A,44.2918264533254,21.072345734735627,2.1018934963806526,10.304095233325402,4.899809800753134,2.102958207018891,-13.861141331223429
019319.OF,汇添富国证2000指数增强C,43.890674052061385,21.0712038424451,2.0829694582352025,9.902942832061385,4.899740756615226,2.0211156720263714,-13.885006987422639
